Produto,Categoria do Produto,PreÃ§o,Frete,Data da Compra,Vendedor,Local da compra,AvaliaÃ§Ã£o da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
SofÃ¡ retrÃ¡til,moveis,975.4,49.52155467,24/05/2020,Juliana Costa,RJ,5,cupom,1,-22.25,-42.66
Lavadora de roupas,eletrodomesticos,1846.29,95.89382718,02/08/2020,Juliana Costa,PB,5,cartao_credito,2,-7.28,-36.72
TV Led UHD 4K,eletronicos,3705,197.967116,18/04/2021,Felipe Santos,DF,1,cartao_credito,10,-15.83,-47.86
Headset,eletronicos,198.89,10.87342007,24/03/2023,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
Xadrez de madeira,brinquedos,31.12,0,04/08/2020,Camila Ribeiro,MG,3,cartao_credito,2,-18.1,-44.38
CÃ´moda,moveis,434.2,30.67542404,09/02/2021,Bruno Rodrigues,BA,5,boleto,1,-13.29,-41.71
Mesa de centro,moveis,256.88,11.26252627,18/11/2020,Bianca Santos,DF,5,cartao_credito,10,-15.83,-47.86
Bateria,instrumentos musicais,1292.59,75.20614323,17/07/2022,Lucas Oliveira,PE,5,cupom,1,-8.38,-37.86
Cama box,moveis,905.41,48.74146319,23/08/2021,Juliana Costa,RJ,5,cartao_credito,1,-22.25,-42.66
Secadora de roupas,eletrodomesticos,1402.64,72.27079936,29/11/2022,Pedro Gomes,RJ,3,cartao_credito,2,-22.25,-42.66
Mochila,esporte e lazer,123.31,7.96500188,10/12/2022,Isabella Pereira,RJ,4,cartao_credito,1,-22.25,-42.66
Tablet ABXY,eletronicos,1547.37,92.25009051,11/04/2022,Bruno Rodrigues,RS,1,cartao_credito,6,-30.17,-53.5
SofÃ¡ retrÃ¡til,moveis,886.77,44.8022738,24/01/2022,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
Bola de basquete,esporte e lazer,68.35,1.223870942,12/11/2020,Beatriz Moraes,MA,5,boleto,1,-5.42,-45.44
Bola de vÃ´lei,esporte e lazer,70.06,4.417496382,05/10/2021,Rafael Costa,DF,4,cartao_credito,2,-15.83,-47.86
Bicicleta,esporte e lazer,611.51,32.84419374,27/07/2020,Lucas Oliveira,SP,4,cartao_credito,3,-22.19,-48.79
Dinossauro Rex,brinquedos,25.76,7.61357789,08/04/2022,Bruno Rodrigues,MS,5,cartao_credito,6,-20.51,-54.54
Secadora de roupas,eletrodomesticos,1258.99,64.62186902,13/12/2021,Felipe Santos,MG,1,cartao_credito,1,-18.1,-44.38
Dashboards com Power BI,livros,51.19,0,03/02/2022,Lucas Oliveira,SP,1,cartao_credito,18,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1963.22,102.1199979,30/11/2020,Bianca Santos,RJ,5,cartao_credito,1,-22.25,-42.66
Bola de basquete,esporte e lazer,62.58,0,06/10/2021,Lucas Oliveira,RS,5,cartao_credito,1,-30.17,-53.5
Cama box,moveis,901.42,54.23983855,07/06/2020,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
Bicicleta,esporte e lazer,635.23,34.11286328,25/03/2022,Mariana Ferreira,SP,1,cartao_credito,1,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,48.41,0,26/11/2022,Pedro Gomes,PA,5,cartao_credito,9,-3.79,-52.48
Dashboards com Power BI,livros,59.49,0,15/07/2020,Larissa Alves,MS,5,cartao_credito,1,-20.51,-54.54
Impressora,eletronicos,450.14,21.55303986,27/03/2021,JoÃ£o Souza,SP,1,boleto,1,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,19.98,2.003722724,06/01/2021,Beatriz Moraes,ES,5,cartao_credito,8,-19.19,-40.34
Iniciando em programaÃ§Ã£o,livros,69.45,3.981129475,15/01/2021,Juliana Costa,SP,1,cartao_credito,2,-22.19,-48.79
Boneca bebÃª,brinquedos,50.72,3.231791939,01/01/2023,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
Mesa de jantar,moveis,451.95,21.64941692,12/05/2020,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,53.45,0,25/02/2020,JoÃ£o Souza,PR,5,cartao_credito,1,-24.89,-51.55
Corda de pular,esporte e lazer,19.56,1.572615681,20/03/2020,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
Mesa de centro,moveis,278.16,12.39562225,06/11/2021,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Xadrez de madeira,brinquedos,36.07,0,13/03/2021,JoÃ£o Souza,SP,5,cartao_credito,5,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,351.53,16.30235402,08/07/2022,Lucas Oliveira,SP,5,cartao_credito,8,-22.19,-48.79
SofÃ¡ retrÃ¡til,moveis,936.96,50.17342715,10/12/2020,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Corda de pular,esporte e lazer,17.56,0,13/05/2022,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
Mochila,esporte e lazer,148.4,5.486292619,29/03/2020,Mariana Ferreira,MG,1,cartao_credito,10,-18.1,-44.38
Dashboards com Power BI,livros,52.71,4.205764274,25/05/2020,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Assistente virtual,eletronicos,277.96,12.38497285,04/11/2020,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
Geladeira,eletrodomesticos,1974.39,105.4134536,13/08/2022,Mariana Ferreira,SC,5,cartao_credito,2,-27.45,-50.95
Corda de pular,esporte e lazer,33.44,2.063705308,16/07/2020,Lucas Oliveira,SP,5,cartao_credito,8,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,87.36,2.236096252,09/02/2022,JoÃ£o Souza,SP,5,cartao_credito,6,-22.19,-48.79
Boneca bebÃª,brinquedos,71.02,1.36604041,26/12/2021,Bruno Rodrigues,ES,5,cartao_credito,5,-19.19,-40.34
Cama box,moveis,627.83,34.31847391,20/11/2020,Pedro Gomes,PB,1,cartao_credito,6,-7.28,-36.72
Bola de vÃ´lei,esporte e lazer,76.41,5.467717974,14/07/2022,JoÃ£o Souza,SP,4,cartao_credito,2,-22.19,-48.79
Modelagem preditiva,livros,91.35,5.395217208,04/02/2023,Pedro Gomes,SP,2,cupom,1,-22.19,-48.79
CÃ´moda,moveis,398.12,18.78313136,18/11/2022,Mariana Ferreira,PE,5,cartao_credito,10,-8.38,-37.86
Mochila,esporte e lazer,148.4,8.790268728,11/11/2020,JoÃ£o Souza,ES,5,cartao_credito,3,-19.19,-40.34
CiÃªncia de dados com python,livros,88.66,5.009655087,21/07/2020,Juliana Costa,SP,3,boleto,1,-22.19,-48.79
Kit banquetas,moveis,425.56,20.24422881,02/03/2020,Thiago Silva,RJ,5,cartao_credito,2,-22.25,-42.66
Geladeira,eletrodomesticos,3130.76,174.5016025,05/06/2022,Bruno Rodrigues,RJ,5,boleto,1,-22.25,-42.66
Jogo de copos,utilidades domesticas,53.74,3.749908503,11/04/2022,Bianca Santos,RJ,5,cartao_credito,5,-22.25,-42.66
Poltrona,moveis,342.48,15.82046875,29/03/2023,Rafael Costa,ES,3,boleto,1,-19.19,-40.34
CÃ´moda,moveis,354.03,16.4354715,04/03/2023,Juliana Costa,PE,2,cartao_credito,8,-8.38,-37.86
Smartwatch,eletronicos,226.84,12.76555972,20/02/2020,Camila Ribeiro,SP,5,cartao_credito,10,-22.19,-48.79
Micro-ondas,eletrodomesticos,774.89,38.84500038,28/05/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Xadrez de madeira,brinquedos,40.28,0,11/02/2021,Bianca Santos,RJ,5,cupom,1,-22.25,-42.66
Smart TV,eletronicos,1772.43,91.96100438,09/01/2021,Camila Ribeiro,RJ,4,cartao_credito,2,-22.25,-42.66
Guitarra,instrumentos musicais,946.34,47.97419709,01/08/2021,Felipe Santos,SP,2,cartao_credito,3,-22.19,-48.79
Boneca bebÃª,brinquedos,62.64,0,28/06/2020,Beatriz Moraes,RJ,2,cartao_credito,1,-22.25,-42.66
Dashboards com Power BI,livros,35.87,11.00435595,26/11/2021,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
Jogo de panelas,utilidades domesticas,232.1,9.943065816,16/01/2021,Felipe Santos,PR,1,cartao_credito,5,-24.89,-51.55
Tablet ABXY,eletronicos,1100.42,68.45134762,01/01/2021,Beatriz Moraes,SP,1,cupom,1,-22.19,-48.79
Xadrez de madeira,brinquedos,35.55,2.424035076,02/05/2021,Bruno Rodrigues,RJ,5,cupom,1,-22.25,-42.66
Headset,eletronicos,340.22,15.70013055,01/02/2021,Thiago Silva,SP,2,cupom,1,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,22.11,2.117138816,04/01/2021,Mariana Ferreira,RJ,4,cartao_credito,10,-22.25,-42.66
Guarda roupas,moveis,681.04,33.84777022,14/04/2021,Camila Ribeiro,RJ,3,cartao_credito,4,-22.25,-42.66
Poltrona,moveis,271.02,12.01543873,09/08/2021,JoÃ£o Souza,SP,5,cartao_credito,1,-22.19,-48.79
Faqueiro,utilidades domesticas,76.33,4.595447394,20/09/2022,Bruno Rodrigues,SP,1,cartao_credito,10,-22.19,-48.79
TV Led UHD 4K,eletronicos,2242.53,125.6499115,21/09/2021,Larissa Alves,MA,5,boleto,1,-5.42,-45.44
Smartwatch,eletronicos,209.03,8.71465772,23/02/2021,Pedro Gomes,CE,1,cartao_credito,1,-5.2,-39.53
Assistente virtual,eletronicos,210.81,11.75610282,20/08/2021,Felipe Santos,MG,4,cartao_credito,6,-18.1,-44.38
Iniciando em programaÃ§Ã£o,livros,69.02,4.614955192,23/05/2021,Lucas Oliveira,MG,5,cartao_credito,1,-18.1,-44.38
Celular ABXY,eletronicos,1437.48,76.82461139,04/11/2020,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
ViolÃ£o,instrumentos musicais,563.57,27.59284612,25/04/2021,Lucas Oliveira,PE,5,cupom,1,-8.38,-37.86
Lavadora de roupas,eletrodomesticos,1998.36,103.9910972,13/02/2021,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
Bola de vÃ´lei,esporte e lazer,71.16,4.072181831,09/09/2020,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,49,3.497517763,17/05/2021,Felipe Santos,SP,5,cartao_credito,5,-22.19,-48.79
Mesa de jantar,moveis,344.4,22.81830262,05/09/2021,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
Bicicleta,esporte e lazer,884.4,44.67607843,13/03/2020,Camila Ribeiro,RJ,5,cartao_credito,2,-22.25,-42.66
Geladeira,eletrodomesticos,2476.55,133.2679524,22/03/2022,Bruno Rodrigues,RJ,5,cartao_credito,5,-22.25,-42.66
Jogo de panelas,utilidades domesticas,184.76,7.422353234,19/03/2021,Lucas Oliveira,ES,5,boleto,1,-19.19,-40.34
Celular Plus X42,eletronicos,1783.72,98.14154017,04/11/2020,JoÃ£o Souza,SP,5,cupom,1,-22.19,-48.79
Geladeira,eletrodomesticos,1960.36,101.9677115,08/11/2021,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
Blocos de montar,brinquedos,50.48,3.576323311,25/09/2020,Bruno Rodrigues,PR,4,cupom,1,-24.89,-51.55
Micro-ondas,eletrodomesticos,965.79,49.00985108,27/05/2021,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
Pandeiro,instrumentos musicais,53.2,3.115865862,21/08/2021,JoÃ£o Souza,SP,5,cartao_debito,1,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,44.3,2.641967636,04/04/2021,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
Modelagem preditiva,livros,97.41,2.771228518,04/06/2021,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Panela de pressÃ£o,utilidades domesticas,90.81,5.118485216,27/05/2021,Isabella Pereira,PE,5,cartao_credito,1,-8.38,-37.86
Blocos de montar,brinquedos,35.6,0,15/03/2020,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
ViolÃ£o,instrumentos musicais,279.13,15.8026806,16/01/2020,Pedro Gomes,RJ,5,cartao_credito,6,-22.25,-42.66
SofÃ¡ retrÃ¡til,moveis,941.99,50.44691043,16/11/2020,Larissa Alves,RJ,1,cartao_credito,1,-22.25,-42.66
Iniciando em programaÃ§Ã£o,livros,75.74,7.196743466,15/10/2021,Camila Ribeiro,RS,4,cartao_credito,8,-30.17,-53.5
Xadrez de madeira,brinquedos,30.76,2.164142451,08/01/2021,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
Carrinho controle remoto,brinquedos,93.18,5.250331489,15/04/2020,Bianca Santos,PE,5,cartao_credito,8,-8.38,-37.86
Cama king,moveis,552.81,35.81508379,28/09/2021,Bianca Santos,SP,4,cartao_credito,4,-22.19,-48.79
Jogo de copos,utilidades domesticas,36.98,13.61510195,26/01/2022,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Cama box,moveis,582.02,31.51707904,22/09/2021,Felipe Santos,MS,4,cartao_credito,4,-20.51,-54.54
Smart TV,eletronicos,2131.3,114.3737284,07/01/2020,Camila Ribeiro,SP,5,cupom,1,-22.19,-48.79
Dinossauro Rex,brinquedos,23.22,2.176242977,30/12/2021,Thiago Silva,RS,1,cartao_credito,2,-30.17,-53.5
Blocos de montar,brinquedos,57.07,3.327582623,11/01/2023,Mariana Ferreira,RJ,4,cartao_credito,10,-22.25,-42.66
Faqueiro,utilidades domesticas,74.81,4.26653335,20/01/2022,Juliana Costa,MG,5,cartao_credito,1,-18.1,-44.38
Xadrez de madeira,brinquedos,30.84,2.329149371,18/04/2020,Lucas Oliveira,RJ,1,cartao_credito,5,-22.25,-42.66
Poltrona,moveis,334.8,18.71550796,13/11/2020,Mariana Ferreira,RJ,5,cartao_credito,3,-22.25,-42.66
Lava louÃ§as,eletrodomesticos,1691.92,90.62075455,03/03/2023,Bianca Santos,RS,5,boleto,1,-30.17,-53.5
Jogo de copos,utilidades domesticas,47.08,3.03797289,21/08/2020,Thiago Silva,MG,5,cartao_credito,3,-18.1,-44.38
Jogo de copos,utilidades domesticas,38.43,2.733294038,25/01/2022,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
Modelagem preditiva,livros,66.14,1.106195091,16/05/2020,Pedro Gomes,MG,5,boleto,1,-18.1,-44.38
Copo tÃ©rmico,esporte e lazer,35.19,0,26/07/2020,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
Faqueiro,utilidades domesticas,40.6,0,24/05/2021,Camila Ribeiro,SP,5,cartao_credito,3,-22.19,-48.79
Dinossauro Rex,brinquedos,26.88,1.957544124,31/05/2021,Rafael Costa,SP,2,cartao_credito,3,-22.19,-48.79
Pandeiro,instrumentos musicais,50.87,13.21477694,17/12/2021,Mariana Ferreira,SC,5,cartao_credito,2,-27.45,-50.95
Poltrona,moveis,295.34,13.31040556,06/03/2020,Mariana Ferreira,MT,5,boleto,1,-12.64,-55.42
Mesa de jantar,moveis,276.16,12.28912827,18/01/2022,Mariana Ferreira,RJ,4,boleto,1,-22.25,-42.66
CÃ´moda,moveis,309.54,16.76519969,05/09/2020,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Headset,eletronicos,162.96,6.261568817,10/03/2020,Thiago Silva,RJ,3,cartao_credito,2,-22.25,-42.66
Celular Plus X42,eletronicos,1700.76,90.84347934,10/06/2022,Mariana Ferreira,RS,3,cartao_credito,5,-30.17,-53.5
Jogo de panelas,utilidades domesticas,124.72,7.172069317,21/05/2020,Juliana Costa,SC,3,cupom,1,-27.45,-50.95
Boneca bebÃª,brinquedos,76.09,4.334689499,30/03/2021,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
Tablet ABXY,eletronicos,2314.78,123.7861757,02/02/2022,Rafael Costa,CE,5,cartao_credito,6,-5.2,-39.53
Smart TV,eletronicos,1911.46,99.36393362,22/07/2021,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,53.16,0,16/01/2022,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,70.24,4.023194598,04/06/2021,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
Boneca bebÃª,brinquedos,54.38,3.426675928,22/07/2020,Juliana Costa,SP,5,cartao_credito,3,-22.19,-48.79
Pandeiro,instrumentos musicais,104.3,6.084765749,26/08/2021,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
Celular Plus X42,eletronicos,2055.16,107.0155263,20/02/2021,Bianca Santos,SC,4,cartao_credito,6,-27.45,-50.95
Dinossauro Rex,brinquedos,28.64,2.924109186,17/12/2022,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Copo tÃ©rmico,esporte e lazer,85.6,2.142381547,21/12/2020,Pedro Gomes,SP,5,cartao_credito,3,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,57.85,0,08/04/2022,Mariana Ferreira,MA,4,cartao_credito,3,-5.42,-45.44
Jogo de tabuleiro,brinquedos,214.14,8.986749847,22/07/2020,Isabella Pereira,SP,4,cartao_credito,6,-22.19,-48.79
Panela de pressÃ£o,utilidades domesticas,78.47,11.97634254,11/05/2020,Camila Ribeiro,SP,4,cartao_credito,3,-22.19,-48.79
Carrinho controle remoto,brinquedos,108.64,13.34033345,09/05/2020,JoÃ£o Souza,SP,4,cartao_credito,6,-22.19,-48.79
CÃ´moda,moveis,360.74,28.78926328,08/05/2022,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Bicicleta,esporte e lazer,339.06,18.94234015,04/06/2021,Pedro Gomes,MT,1,cartao_credito,1,-12.64,-55.42
SofÃ¡ retrÃ¡til,moveis,975.14,49.50771045,19/05/2021,JoÃ£o Souza,SP,1,cartao_credito,3,-22.19,-48.79
Boneca bebÃª,brinquedos,63.84,9.778902309,15/02/2023,Camila Ribeiro,MG,1,cartao_credito,5,-18.1,-44.38
Guarda roupas,moveis,695.85,34.63635817,06/01/2022,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Fone de ouvido,eletronicos,74.75,4.263338531,02/09/2021,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
CiÃªncia de dados com python,livros,59.49,3.450789439,31/07/2022,Beatriz Moraes,MT,3,boleto,1,-12.64,-55.42
Faqueiro,utilidades domesticas,52.13,3.306870197,23/09/2022,Rafael Costa,RS,5,cartao_credito,3,-30.17,-53.5
Bateria,instrumentos musicais,1048.83,56.13581901,22/10/2021,Larissa Alves,MG,4,boleto,1,-18.1,-44.38
Xadrez de madeira,brinquedos,37.73,0,30/09/2022,Juliana Costa,RN,3,cartao_credito,1,-5.81,-36.59
Tablet ABXY,eletronicos,1556.73,83.17431514,26/01/2021,Bruno Rodrigues,SP,1,cartao_credito,2,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,29.75,1.867223909,19/10/2022,Isabella Pereira,SP,4,boleto,1,-22.19,-48.79
CiÃªncia de dados com python,livros,64.2,1.002895927,23/02/2021,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Bola de basquete,esporte e lazer,49.88,3.18222493,11/06/2020,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
Dashboards com Power BI,livros,51.67,3.034397965,01/11/2022,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1787.88,95.48235724,08/04/2022,Bruno Rodrigues,PR,2,boleto,1,-24.89,-51.55
Celular ABXY,eletronicos,1611.86,86.51370803,14/06/2020,Lucas Oliveira,SP,3,cartao_credito,2,-22.19,-48.79
Modelagem preditiva,livros,61.02,3.532257336,21/04/2021,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1127.79,60.93983983,31/08/2021,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
Cama king,moveis,1164.45,59.58789843,16/06/2022,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
Cama box,moveis,485.01,23.40976246,23/08/2021,Camila Ribeiro,SP,2,boleto,1,-22.19,-48.79
Fone de ouvido,eletronicos,173.67,10.13582021,18/08/2022,Rafael Costa,SP,4,cartao_credito,8,-22.19,-48.79
Dashboards com Power BI,livros,54.04,6.041283749,08/01/2021,Mariana Ferreira,PI,4,cartao_credito,7,-6.6,-42.28
Poltrona,moveis,296.54,16.32096741,07/04/2021,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
Jogo de panelas,utilidades domesticas,157.33,8.908453713,30/06/2022,Felipe Santos,MG,3,cartao_credito,8,-18.1,-44.38
FogÃ£o,eletrodomesticos,520.7,28.00883443,05/06/2020,Isabella Pereira,SP,5,cartao_debito,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,58.04,11.16810329,10/06/2020,Bianca Santos,BA,5,cartao_credito,3,-13.29,-41.71
Jogo de tabuleiro,brinquedos,263.78,11.62993051,23/08/2020,Isabella Pereira,SC,5,cartao_credito,2,-27.45,-50.95
Tablet ABXY,eletronicos,1306.62,67.15802323,28/10/2020,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
TV Led UHD 4K,eletronicos,3814.71,200.7062704,20/09/2022,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
Geladeira,eletrodomesticos,3154.23,165.5376974,26/12/2022,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
Panela de pressÃ£o,utilidades domesticas,105.08,3.179632943,03/04/2022,Mariana Ferreira,PR,4,boleto,1,-24.89,-51.55
Cubo mÃ¡gico 8x8,brinquedos,27.56,0,29/08/2021,Beatriz Moraes,SP,4,cartao_credito,4,-22.19,-48.79
Jogo de panelas,utilidades domesticas,194.2,7.925004834,20/10/2021,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
Jogo de tabuleiro,brinquedos,243.8,13.26474246,16/12/2020,Bruno Rodrigues,GO,4,cartao_credito,5,-15.98,-49.86
Corda de pular,esporte e lazer,12.33,0,12/04/2022,Felipe Santos,SP,3,cartao_credito,1,-22.19,-48.79
Bateria,instrumentos musicais,1197.2,64.27840286,17/09/2022,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
Kit banquetas,moveis,336.72,18.21810382,30/05/2021,Larissa Alves,RS,5,cartao_credito,1,-30.17,-53.5
Cadeira de escritÃ³rio,moveis,389.57,18.32786958,03/09/2020,Felipe Santos,SP,1,cartao_credito,8,-22.19,-48.79
Mesa de jantar,moveis,246.99,14.09132229,15/01/2022,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
Lava louÃ§as,eletrodomesticos,1742.97,93.09103485,03/10/2020,Pedro Gomes,RJ,5,cartao_credito,1,-22.25,-42.66
Cadeira de escritÃ³rio,moveis,394.07,18.56748104,14/10/2020,JoÃ£o Souza,RJ,3,cartao_credito,2,-22.25,-42.66
Cama king,moveis,716.57,35.73963583,23/09/2022,Rafael Costa,GO,5,cartao_credito,8,-15.98,-49.86
Faqueiro,utilidades domesticas,69.33,1.276052994,28/01/2020,Thiago Silva,SP,5,cartao_credito,6,-22.19,-48.79
Guarda roupas,moveis,649.64,32.17581469,14/10/2020,JoÃ£o Souza,MT,5,boleto,1,-12.64,-55.42
ViolÃ£o,instrumentos musicais,466.22,22.40925149,31/05/2020,Beatriz Moraes,SP,5,cartao_credito,8,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1093.29,55.79884251,18/12/2020,Bianca Santos,BA,4,cartao_credito,1,-13.29,-41.71
Headset,eletronicos,260.42,14.14970746,06/11/2022,JoÃ£o Souza,SP,4,cartao_credito,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,442.11,21.12546652,10/06/2020,Rafael Costa,DF,5,cartao_debito,1,-15.83,-47.86
Corda de pular,esporte e lazer,30.05,2.131176623,29/06/2022,Pedro Gomes,SP,2,cartao_credito,3,-22.19,-48.79
Headset,eletronicos,309.35,16.75508276,01/02/2020,Mariana Ferreira,RS,5,cartao_credito,3,-30.17,-53.5
Secadora de roupas,eletrodomesticos,1804.02,96.34741459,10/11/2020,Larissa Alves,SP,4,cartao_credito,5,-22.19,-48.79
Micro-ondas,eletrodomesticos,838.75,42.24535327,14/07/2021,Pedro Gomes,SC,5,cartao_credito,1,-27.45,-50.95
Xadrez de madeira,brinquedos,48.3,0,02/06/2021,Beatriz Moraes,BA,4,cartao_credito,1,-13.29,-41.71
Lava louÃ§as,eletrodomesticos,1438.09,84.65161404,22/12/2020,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
Cama king,moveis,1263.19,76.35545368,28/06/2022,Camila Ribeiro,SP,4,boleto,1,-22.19,-48.79
Kit banquetas,moveis,420.66,19.98331855,24/03/2020,JoÃ£o Souza,SP,5,cartao_credito,2,-22.19,-48.79
CiÃªncia de dados com python,livros,67.19,1.162104432,17/08/2021,JoÃ£o Souza,SP,5,cartao_credito,1,-22.19,-48.79
Assistente virtual,eletronicos,153.57,5.761579566,04/01/2022,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
CÃ´moda,moveis,329.11,15.10855647,13/06/2020,JoÃ£o Souza,RJ,5,cartao_credito,10,-22.25,-42.66
Kit banquetas,moveis,365.7,20.00352935,06/11/2020,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
Mesa de jantar,moveis,222.66,9.440414215,05/03/2020,Isabella Pereira,SP,1,cartao_credito,5,-22.19,-48.79
Bicicleta,esporte e lazer,479.62,23.12276118,04/03/2022,Isabella Pereira,RN,3,cartao_credito,8,-5.81,-36.59
Kit banquetas,moveis,359.49,19.42488692,08/02/2023,Bianca Santos,RJ,4,cartao_credito,15,-22.25,-42.66
Secadora de roupas,eletrodomesticos,1226.51,65.83907219,24/03/2020,Felipe Santos,PE,5,cartao_credito,3,-8.38,-37.86
CiÃªncia de dados com python,livros,85.08,4.813379954,23/06/2021,Thiago Silva,RJ,3,cartao_credito,10,-22.25,-42.66
Lava louÃ§as,eletrodomesticos,1856.23,96.42310228,12/12/2021,Isabella Pereira,SP,3,cartao_credito,1,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,14.58,0,15/08/2020,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
CiÃªncia de dados com python,livros,78.93,1.787224113,09/02/2022,Lucas Oliveira,DF,5,cartao_credito,1,-15.83,-47.86
Bola de vÃ´lei,esporte e lazer,60.47,0,11/10/2022,Camila Ribeiro,RS,4,cartao_credito,10,-30.17,-53.5
Mesa de jantar,moveis,467.39,22.47155047,30/09/2020,Camila Ribeiro,BA,5,cartao_credito,1,-13.29,-41.71
Jogo de tabuleiro,brinquedos,228.21,12.8385081,12/07/2022,JoÃ£o Souza,SP,5,cartao_credito,2,-22.19,-48.79
Bola de basquete,esporte e lazer,72.34,1.436326439,06/11/2022,Beatriz Moraes,SP,5,cartao_debito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,90.29,2.392109938,27/01/2020,Bianca Santos,GO,1,cartao_credito,1,-15.98,-49.86
Headset,eletronicos,103.24,3.081658479,28/12/2020,Lucas Oliveira,RJ,4,cartao_credito,4,-22.25,-42.66
Bola de vÃ´lei,esporte e lazer,74.74,1.564119218,30/12/2020,Mariana Ferreira,RJ,4,cartao_credito,1,-22.25,-42.66
