Produto,Categoria do Produto,PreÃ§o,Frete,Data da Compra,Vendedor,Local da compra,AvaliaÃ§Ã£o da compra,Tipo de pagamento,Quantidade de parcelas,lat,lon
Impressora,eletronicos,421.85,22.99334793,07/10/2020,Pedro Gomes,SP,4,cartao_credito,5,-22.19,-48.79
Cama king,moveis,734.73,42.28597846,15/04/2020,Felipe Santos,SP,5,cartao_credito,2,-22.19,-48.79
Mesa de centro,moveis,195.75,10.95420313,06/09/2022,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
Pandeiro,instrumentos musicais,128.44,7.727458776,08/02/2023,Mariana Ferreira,SP,4,cartao_credito,8,-22.19,-48.79
Iniciando em programaÃ§Ã£o,livros,62.64,3.866496079,19/11/2022,Camila Ribeiro,SC,3,cartao_credito,1,-27.45,-50.95
ViolÃ£o,instrumentos musicais,316.84,17.15955363,01/01/2022,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
Blocos de montar,brinquedos,46.27,0,19/11/2021,Bianca Santos,RJ,4,cartao_credito,6,-22.25,-42.66
Panela de pressÃ£o,utilidades domesticas,102.47,6.143231379,11/06/2022,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Mesa de jantar,moveis,446.99,21.38531184,17/11/2022,Thiago Silva,RS,4,boleto,1,-30.17,-53.5
Boneca bebÃª,brinquedos,68.27,1.219611183,12/07/2020,JoÃ£o Souza,MG,5,cartao_credito,4,-18.1,-44.38
ViolÃ£o,instrumentos musicais,328.35,18.01475422,05/03/2022,JoÃ£o Souza,SP,5,cartao_credito,4,-22.19,-48.79
Kit banquetas,moveis,435.64,23.47964533,12/01/2020,Isabella Pereira,SC,5,boleto,1,-27.45,-50.95
TV Led UHD 4K,eletronicos,2609.38,139.8814828,09/01/2021,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
Xadrez de madeira,brinquedos,47.99,0,05/06/2022,Isabella Pereira,PE,4,boleto,1,-8.38,-37.86
Celular ABXY,eletronicos,1402.22,74.94712246,12/05/2020,Juliana Costa,SC,5,cartao_credito,1,-27.45,-50.95
Smartwatch,eletronicos,174.79,10.19545684,23/03/2020,Isabella Pereira,SP,5,cartao_credito,2,-22.19,-48.79
Smartwatch,eletronicos,173.8,6.838766206,25/03/2022,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
Fone de ouvido,eletronicos,103.91,5.816020806,27/12/2020,Mariana Ferreira,SP,5,cartao_credito,10,-22.19,-48.79
Modelagem preditiva,livros,72.5,4.1435328,17/04/2022,Felipe Santos,RJ,3,cartao_credito,1,-22.25,-42.66
CiÃªncia de dados com python,livros,84.13,5.010773928,23/02/2022,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,72.01,11.63632548,22/09/2020,Juliana Costa,SP,5,cartao_credito,3,-22.19,-48.79
Corda de pular,esporte e lazer,14.87,1.318047755,23/01/2023,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
Micro-ondas,eletrodomesticos,773.63,41.72457463,17/02/2020,Camila Ribeiro,SP,5,cartao_credito,4,-22.19,-48.79
Celular ABXY,eletronicos,1776.02,92.15216108,28/05/2021,JoÃ£o Souza,RJ,5,cartao_credito,1,-22.25,-42.66
TV Led UHD 4K,eletronicos,2593.13,138.6074758,22/11/2020,Juliana Costa,PE,4,boleto,1,-8.38,-37.86
Bola de vÃ´lei,esporte e lazer,52.86,3.501648126,15/09/2022,Pedro Gomes,MG,4,cartao_credito,3,-18.1,-44.38
Bicicleta,esporte e lazer,850.42,42.86674566,07/08/2022,JoÃ£o Souza,RO,1,cartao_credito,1,-10.83,-63.34
Dashboards com Power BI,livros,47.02,2.786799454,05/05/2022,Bruno Rodrigues,PE,5,cartao_credito,1,-8.38,-37.86
Guarda roupas,moveis,657.26,32.58155676,18/03/2020,Mariana Ferreira,GO,5,boleto,1,-15.98,-49.86
Bola de basquete,esporte e lazer,82.07,4.653106509,17/10/2020,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
Mochila,esporte e lazer,131.07,4.563522255,15/06/2022,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
CÃ´moda,moveis,421.1,20.00674723,18/12/2021,Bianca Santos,MG,3,cartao_credito,3,-18.1,-44.38
ViolÃ£o,instrumentos musicais,550.27,29.58334797,13/10/2020,Isabella Pereira,SP,4,cartao_credito,7,-22.19,-48.79
Lava louÃ§as,eletrodomesticos,1365.27,72.97964613,21/08/2021,Thiago Silva,GO,5,cartao_credito,3,-15.98,-49.86
Bicicleta,esporte e lazer,895.4,58.18345875,14/11/2021,Thiago Silva,SP,4,cartao_credito,4,-22.19,-48.79
Dashboards com Power BI,livros,39.05,2.362420931,24/04/2021,Isabella Pereira,RJ,4,cartao_credito,6,-22.25,-42.66
Secadora de roupas,eletrodomesticos,1837.87,98.14417435,02/12/2021,Beatriz Moraes,PR,1,cartao_credito,10,-24.89,-51.55
Cadeira de escritÃ³rio,moveis,359.62,16.73312218,28/02/2020,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
Bola de basquete,esporte e lazer,64.57,3.72693506,23/09/2022,Pedro Gomes,DF,5,cartao_credito,1,-15.83,-47.86
Headset,eletronicos,100.2,6.022360709,16/04/2021,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,98.46,5.929710943,23/10/2021,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
Xadrez de madeira,brinquedos,49.51,3.167363079,15/03/2021,Bruno Rodrigues,RJ,4,cartao_credito,4,-22.25,-42.66
Bicicleta,esporte e lazer,928.16,47.00616679,01/08/2022,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Corda de pular,esporte e lazer,10.81,1.106704504,16/05/2020,Juliana Costa,SP,4,cartao_credito,3,-22.19,-48.79
FogÃ£o,eletrodomesticos,1174.04,73.02020049,21/10/2022,Camila Ribeiro,SP,4,boleto,1,-22.19,-48.79
CÃ´moda,moveis,339.25,15.64848097,07/04/2020,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
Cama king,moveis,1022.62,60.69337393,02/05/2022,Beatriz Moraes,RJ,2,cartao_credito,1,-22.25,-42.66
Copo tÃ©rmico,esporte e lazer,53.11,3.116724536,17/09/2022,Thiago Silva,DF,4,cartao_credito,2,-15.83,-47.86
Iniciando em programaÃ§Ã£o,livros,57.26,4.448038085,21/11/2021,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1139.6,63.84408795,17/03/2022,Isabella Pereira,DF,5,cartao_credito,1,-15.83,-47.86
Bola de basquete,esporte e lazer,52.87,3.098294354,22/01/2023,Pedro Gomes,SP,4,cartao_credito,2,-22.19,-48.79
Corda de pular,esporte e lazer,10.99,1.473599613,10/02/2022,Pedro Gomes,MG,5,cartao_credito,3,-18.1,-44.38
Cama king,moveis,730.68,39.19528863,25/06/2022,Juliana Costa,MS,5,cartao_credito,3,-20.51,-54.54
Pandeiro,instrumentos musicais,117.89,3.861726906,18/02/2023,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Guitarra,instrumentos musicais,896.86,45.33953595,06/01/2022,Felipe Santos,MG,5,cartao_credito,2,-18.1,-44.38
Bateria,instrumentos musicais,1148.94,61.70386351,07/02/2021,Larissa Alves,ES,1,cartao_credito,7,-19.19,-40.34
Geladeira,eletrodomesticos,2444.3,130.6827261,09/08/2022,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,70.33,1.329299985,17/09/2020,Rafael Costa,SP,5,cartao_credito,10,-22.19,-48.79
Tablet ABXY,eletronicos,2190.51,114.2225066,24/11/2021,Rafael Costa,RJ,4,cartao_credito,1,-22.25,-42.66
Xadrez de madeira,brinquedos,31.81,4.857603125,13/11/2020,Bianca Santos,RJ,5,cartao_credito,1,-22.25,-42.66
SofÃ¡ retrÃ¡til,moveis,904.69,48.70312535,07/03/2020,Lucas Oliveira,SP,2,cartao_credito,10,-22.19,-48.79
Guarda roupas,moveis,660.7,32.76472641,03/12/2021,Larissa Alves,RS,4,cartao_credito,1,-30.17,-53.5
Pandeiro,instrumentos musicais,78.74,1.777107185,03/04/2021,JoÃ£o Souza,RS,5,cartao_credito,4,-30.17,-53.5
SofÃ¡ retrÃ¡til,moveis,988.42,58.87232682,06/09/2020,JoÃ£o Souza,MT,5,cartao_credito,5,-12.64,-55.42
Bateria,instrumentos musicais,1281.63,65.82738091,18/02/2023,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
Copo tÃ©rmico,esporte e lazer,71.22,1.376689808,18/05/2022,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Mesa de centro,moveis,177.27,9.970198725,02/09/2020,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
Assistente virtual,eletronicos,271.83,12.05856879,05/12/2021,Camila Ribeiro,MG,5,cartao_credito,2,-18.1,-44.38
Celular Plus X42,eletronicos,3139.3,167.4414066,24/02/2022,Lucas Oliveira,RS,5,boleto,1,-30.17,-53.5
Pandeiro,instrumentos musicais,58.4,3.998039484,20/01/2023,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
Corda de pular,esporte e lazer,21.22,7.509515527,29/04/2020,Larissa Alves,ES,5,boleto,1,-19.19,-40.34
Cama box,moveis,534.49,26.0444236,09/02/2023,Juliana Costa,SP,3,cartao_credito,2,-22.19,-48.79
Headset,eletronicos,247.99,10.78916051,23/10/2020,JoÃ£o Souza,MG,5,cartao_credito,1,-18.1,-44.38
Copo tÃ©rmico,esporte e lazer,31.8,2.224358858,28/01/2020,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
TV Led UHD 4K,eletronicos,2858.39,161.2950547,19/06/2020,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Pandeiro,instrumentos musicais,64.15,1.000233577,20/03/2021,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
Bateria,instrumentos musicais,1391.22,71.66271872,24/01/2020,Beatriz Moraes,SP,5,cartao_credito,3,-22.19,-48.79
Smart TV,eletronicos,2124.17,110.6901012,25/05/2021,Pedro Gomes,SP,4,cartao_credito,6,-22.19,-48.79
Dashboards com Power BI,livros,38.14,0,06/02/2020,Pedro Gomes,SP,4,cartao_credito,3,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,26.28,1.682456848,06/03/2022,Bruno Rodrigues,MG,4,cartao_credito,1,-18.1,-44.38
FogÃ£o,eletrodomesticos,939.57,47.61371496,08/08/2022,JoÃ£o Souza,GO,5,cartao_credito,5,-15.98,-49.86
Cama box,moveis,647.29,42.26825481,26/08/2021,Isabella Pereira,ES,5,cartao_credito,4,-19.19,-40.34
CÃ´moda,moveis,379.06,20.71490916,20/10/2022,JoÃ£o Souza,RJ,5,cartao_credito,8,-22.25,-42.66
Lavadora de roupas,eletrodomesticos,1787.53,96.06901006,14/03/2020,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,34.14,0,13/03/2023,Mariana Ferreira,PA,5,cartao_credito,8,-3.79,-52.48
Lavadora de roupas,eletrodomesticos,1634.71,87.32651554,02/07/2021,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
Celular ABXY,eletronicos,944.04,50.79355494,17/07/2020,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
Jogo de panelas,utilidades domesticas,123.64,6.86658395,17/02/2020,Thiago Silva,MG,5,cartao_credito,2,-18.1,-44.38
TV Led UHD 4K,eletronicos,2873.8,150.6056435,23/03/2020,Larissa Alves,DF,1,cartao_credito,2,-15.83,-47.86
FogÃ£o,eletrodomesticos,981.86,55.44490749,24/05/2020,Pedro Gomes,ES,5,cartao_credito,8,-19.19,-40.34
Bicicleta,esporte e lazer,577.02,31.25568362,13/10/2020,Bianca Santos,MT,5,boleto,1,-12.64,-55.42
Headset,eletronicos,179.73,9.858858612,24/04/2022,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
Boneca bebÃª,brinquedos,78.61,4.468871918,01/06/2021,Lucas Oliveira,MG,5,cartao_debito,1,-18.1,-44.38
Bicicleta,esporte e lazer,327.2,17.70554156,10/05/2021,Bianca Santos,SP,1,cartao_credito,3,-22.19,-48.79
Cama box,moveis,469.51,22.58443409,30/04/2020,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Bicicleta,esporte e lazer,830.34,44.73937199,21/01/2021,JoÃ£o Souza,AL,5,cartao_credito,1,-9.62,-36.82
Assistente virtual,eletronicos,321.83,26.23086567,02/09/2022,Juliana Costa,PR,1,cartao_credito,6,-24.89,-51.55
Jogo de copos,utilidades domesticas,37.44,2.88198254,01/01/2022,Thiago Silva,RJ,4,cartao_credito,4,-22.25,-42.66
TV Led UHD 4K,eletronicos,2898.2,151.9048701,14/12/2022,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
Carrinho controle remoto,brinquedos,109.09,6.697129488,17/08/2022,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
Smart TV,eletronicos,1544.2,79.80844349,15/05/2020,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
Bola de vÃ´lei,esporte e lazer,68.2,1.215883893,01/07/2020,Thiago Silva,PA,4,cupom,1,-3.79,-52.48
Jogo de copos,utilidades domesticas,27.97,0,25/05/2021,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
Jogo de copos,utilidades domesticas,54.89,6.086543692,07/12/2021,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
Carrinho controle remoto,brinquedos,73.05,1.474131803,12/08/2020,JoÃ£o Souza,CE,5,cupom,1,-5.2,-39.53
Celular Plus X42,eletronicos,2990.08,159.4958905,12/12/2020,Pedro Gomes,SP,5,cartao_credito,7,-22.19,-48.79
Geladeira,eletrodomesticos,2294.12,119.7394274,16/04/2020,Camila Ribeiro,ES,5,cartao_credito,1,-19.19,-40.34
Headset,eletronicos,221.78,12.09224371,24/05/2020,Pedro Gomes,SP,5,cartao_credito,10,-22.19,-48.79
Carrinho controle remoto,brinquedos,119.91,7.273261937,11/03/2021,Mariana Ferreira,MG,5,cartao_credito,2,-18.1,-44.38
Bicicleta,esporte e lazer,445.91,24.27447055,19/12/2020,Pedro Gomes,SP,3,cartao_credito,6,-22.19,-48.79
Cubo mÃ¡gico 8x8,brinquedos,29.03,0,11/03/2023,Larissa Alves,MG,1,boleto,1,-18.1,-44.38
Cama box,moveis,922.01,46.67869779,20/11/2022,JoÃ£o Souza,SP,5,cupom,1,-22.19,-48.79
Impressora,eletronicos,479.05,23.09241039,09/03/2020,Juliana Costa,CE,1,boleto,1,-5.2,-39.53
Faqueiro,utilidades domesticas,45.04,0,08/06/2022,Rafael Costa,SP,1,cartao_credito,6,-22.19,-48.79
Mesa de jantar,moveis,214.89,21.02318956,18/04/2020,JoÃ£o Souza,MG,5,cartao_credito,5,-18.1,-44.38
CÃ´moda,moveis,426.56,20.2974758,18/01/2020,Thiago Silva,RS,5,cartao_credito,5,-30.17,-53.5
Headset,eletronicos,61.01,0,20/06/2020,Lucas Oliveira,SC,4,cartao_credito,3,-27.45,-50.95
Modelagem preditiva,livros,61.28,4.15139082,14/11/2020,Camila Ribeiro,SP,4,cartao_credito,9,-22.19,-48.79
Micro-ondas,eletrodomesticos,669.55,33.23596229,29/07/2022,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
Panela de pressÃ£o,utilidades domesticas,71.6,4.101261411,05/08/2020,Pedro Gomes,CE,5,cartao_credito,9,-5.2,-39.53
Corda de pular,esporte e lazer,12.89,0,20/06/2021,Pedro Gomes,MG,5,cartao_credito,2,-18.1,-44.38
ViolÃ£o,instrumentos musicais,428.82,23.11650085,23/09/2020,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
Micro-ondas,eletrodomesticos,467.65,25.18408153,24/02/2020,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
Bola de basquete,esporte e lazer,86.79,10.86324179,13/06/2021,Felipe Santos,BA,4,cartao_credito,1,-13.29,-41.71
Smart TV,eletronicos,1932.18,100.4672113,03/07/2022,Isabella Pereira,PR,3,boleto,1,-24.89,-51.55
Jogo de tabuleiro,brinquedos,279.58,15.82664174,13/07/2022,Felipe Santos,SP,5,boleto,1,-22.19,-48.79
Kit banquetas,moveis,336.04,15.47755812,21/06/2020,JoÃ£o Souza,PR,5,boleto,1,-24.89,-51.55
Dinossauro Rex,brinquedos,22.21,0,14/06/2020,Thiago Silva,CE,3,cartao_debito,1,-5.2,-39.53
Assistente virtual,eletronicos,241.22,13.3705043,01/12/2022,Beatriz Moraes,SP,4,cartao_credito,8,-22.19,-48.79
Mesa de centro,moveis,157.32,5.961255784,17/10/2022,JoÃ£o Souza,BA,5,cartao_credito,1,-13.29,-41.71
Cubo mÃ¡gico 8x8,brinquedos,12.71,0,05/01/2020,Pedro Gomes,BA,5,boleto,1,-13.29,-41.71
Carrinho controle remoto,brinquedos,83.37,5.327616864,02/01/2021,Thiago Silva,MG,5,cartao_credito,3,-18.1,-44.38
TV Led UHD 4K,eletronicos,2169.3,115.7918248,17/10/2020,Bianca Santos,MG,5,cartao_credito,1,-18.1,-44.38
Corda de pular,esporte e lazer,26.34,2.342373591,30/09/2022,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
Bicicleta,esporte e lazer,773.72,41.72936686,01/04/2021,JoÃ£o Souza,MG,5,cartao_credito,1,-18.1,-44.38
Celular ABXY,eletronicos,1139.44,63.83556843,26/03/2023,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
Jogo de panelas,utilidades domesticas,105.35,6.49798574,10/10/2022,Camila Ribeiro,PR,2,cartao_credito,8,-24.89,-51.55
Xadrez de madeira,brinquedos,36.96,2.499113335,15/06/2022,Bruno Rodrigues,RJ,5,cartao_credito,10,-22.25,-42.66
Jogo de tabuleiro,brinquedos,268.13,14.80822038,22/01/2022,Bianca Santos,SP,1,boleto,1,-22.19,-48.79
Bateria,instrumentos musicais,512.56,35.09428763,29/10/2021,Larissa Alves,RJ,5,cartao_credito,5,-22.25,-42.66
Smartwatch,eletronicos,266.47,20.56834022,10/07/2022,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Impressora,eletronicos,357.48,19.56583908,06/09/2021,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
Corda de pular,esporte e lazer,34.57,2.52776065,09/02/2022,Isabella Pereira,SP,3,cartao_credito,3,-22.19,-48.79
ViolÃ£o,instrumentos musicais,439.4,23.67985402,13/02/2023,Juliana Costa,RN,2,boleto,1,-5.81,-36.59
Panela de pressÃ£o,utilidades domesticas,103.62,3.101892336,28/01/2020,Bruno Rodrigues,RJ,5,cupom,1,-22.25,-42.66
Cama box,moveis,849.66,45.7729434,10/12/2020,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
TV Led UHD 4K,eletronicos,3844.95,205.2631249,11/05/2022,Isabella Pereira,MG,5,cartao_credito,6,-18.1,-44.38
Xadrez de madeira,brinquedos,29.87,0,06/09/2021,Bianca Santos,SC,5,cartao_credito,8,-27.45,-50.95
Fone de ouvido,eletronicos,154.19,11.37396996,03/01/2020,Beatriz Moraes,RJ,5,cartao_credito,1,-22.25,-42.66
Jogo de panelas,utilidades domesticas,140.01,7.743888106,07/01/2020,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
Pandeiro,instrumentos musicais,113.32,3.618388154,16/03/2023,Bianca Santos,CE,5,cartao_credito,1,-5.2,-39.53
Smartwatch,eletronicos,180.15,10.12355006,11/10/2020,Larissa Alves,PA,4,cartao_credito,10,-3.79,-52.48
Pandeiro,instrumentos musicais,77.87,1.730782302,17/04/2020,JoÃ£o Souza,RJ,5,boleto,1,-22.25,-42.66
Mochila,esporte e lazer,149.75,5.558176058,28/04/2020,Lucas Oliveira,SC,1,cartao_credito,10,-27.45,-50.95
Celular Plus X42,eletronicos,3038.04,162.0496163,14/02/2022,Pedro Gomes,SP,3,cartao_credito,8,-22.19,-48.79
Xadrez de madeira,brinquedos,41.6,2.746179376,19/09/2020,Thiago Silva,SC,5,cartao_credito,4,-27.45,-50.95
Mesa de centro,moveis,275.14,14.93915408,24/05/2021,Camila Ribeiro,RJ,5,cartao_credito,1,-22.25,-42.66
Geladeira,eletrodomesticos,2319.58,121.0950958,19/04/2022,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
Geladeira,eletrodomesticos,3144.14,165.0004352,29/03/2020,Lucas Oliveira,SP,5,cartao_credito,6,-22.19,-48.79
Boneca bebÃª,brinquedos,64.03,3.692530781,28/01/2020,JoÃ£o Souza,SP,4,cartao_credito,4,-22.19,-48.79
Celular Plus X42,eletronicos,2426.86,129.7540986,06/02/2021,Beatriz Moraes,MT,5,cartao_credito,8,-12.64,-55.42
Corda de pular,esporte e lazer,28.8,0,09/04/2020,JoÃ£o Souza,MG,5,cartao_credito,1,-18.1,-44.38
Celular ABXY,eletronicos,1183.51,63.54945155,17/01/2022,Felipe Santos,PR,5,cartao_debito,1,-24.89,-51.55
Geladeira,eletrodomesticos,1957.69,104.7722075,31/01/2020,Isabella Pereira,MG,5,cartao_credito,3,-18.1,-44.38
Celular ABXY,eletronicos,1628.01,86.9697607,15/10/2021,Bruno Rodrigues,PR,4,cartao_credito,1,-24.89,-51.55
FogÃ£o,eletrodomesticos,1204.02,61.69488189,26/02/2022,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
Lavadora de roupas,eletrodomesticos,1968.43,105.1017525,15/11/2021,Larissa Alves,ES,3,cartao_credito,6,-19.19,-40.34
Jogo de copos,utilidades domesticas,54.97,0,28/07/2021,Larissa Alves,SP,4,cartao_credito,4,-22.19,-48.79
FogÃ£o,eletrodomesticos,567.38,27.79571716,05/07/2021,Thiago Silva,RJ,1,cartao_credito,3,-22.25,-42.66
Bicicleta,esporte e lazer,337.02,25.74731073,21/01/2022,Mariana Ferreira,SC,5,boleto,1,-27.45,-50.95
Blocos de montar,brinquedos,57.73,3.600213814,06/09/2020,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
Boneca bebÃª,brinquedos,54.69,4.564872323,06/02/2021,Bianca Santos,PR,5,cartao_credito,10,-24.89,-51.55
Bola de basquete,esporte e lazer,87.91,5.212047556,20/11/2020,Juliana Costa,RJ,1,cartao_credito,6,-22.25,-42.66
Dashboards com Power BI,livros,35.93,2.444268933,13/05/2020,Rafael Costa,SP,4,cartao_credito,2,-22.19,-48.79
Mochila,esporte e lazer,120.04,3.976207938,10/01/2020,Lucas Oliveira,PR,5,cartao_credito,1,-24.89,-51.55
Celular Plus X42,eletronicos,3176.17,169.4046232,13/04/2022,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
Faqueiro,utilidades domesticas,57.71,3.759896036,31/10/2021,JoÃ£o Souza,SP,4,boleto,1,-22.19,-48.79
Secadora de roupas,eletrodomesticos,1404.94,75.3399329,27/12/2020,Thiago Silva,SP,5,cartao_credito,10,-22.19,-48.79
Panela de pressÃ£o,utilidades domesticas,96.12,6.006516007,03/01/2020,Isabella Pereira,MG,1,cartao_credito,4,-18.1,-44.38
Cama king,moveis,1107.12,56.5352484,05/10/2020,Beatriz Moraes,SP,5,cartao_credito,8,-22.19,-48.79
Bateria,instrumentos musicais,1100.41,58.88229883,18/08/2022,Rafael Costa,SP,5,cartao_credito,4,-22.19,-48.79
Guitarra,instrumentos musicais,1268.72,73.79745856,05/09/2022,Thiago Silva,ES,4,cartao_credito,10,-19.19,-40.34
TV Led UHD 4K,eletronicos,3000.02,157.3264788,30/08/2021,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
Pandeiro,instrumentos musicais,60.41,3.499776671,01/10/2022,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
Jogo de copos,utilidades domesticas,36.08,2.452255982,03/09/2021,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
Jogo de tabuleiro,brinquedos,151.27,11.21848874,02/08/2022,Felipe Santos,SP,3,cartao_credito,2,-22.19,-48.79
CiÃªncia de dados com python,livros,92.69,5.224240463,18/07/2022,Thiago Silva,BA,2,cartao_credito,1,-13.29,-41.71
Iniciando em programaÃ§Ã£o,livros,46.11,0,05/01/2020,Lucas Oliveira,RS,4,boleto,1,-30.17,-53.5
Cubo mÃ¡gico 8x8,brinquedos,25.77,5.852213685,09/10/2021,JoÃ£o Souza,RJ,5,cartao_credito,3,-22.25,-42.66
Iniciando em programaÃ§Ã£o,livros,45.87,3.33085468,28/02/2022,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
Bicicleta,esporte e lazer,520.28,27.9864707,01/02/2022,Rafael Costa,SP,5,cartao_credito,5,-22.19,-48.79
Cadeira de escritÃ³rio,moveis,641.64,31.74983875,25/08/2020,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
Lava louÃ§as,eletrodomesticos,1776.69,92.18783657,29/01/2022,Beatriz Moraes,RS,5,cartao_credito,8,-30.17,-53.5
Bola de vÃ´lei,esporte e lazer,69.04,1.260611366,12/03/2021,Lucas Oliveira,CE,3,cartao_credito,5,-5.2,-39.53
Jogo de copos,utilidades domesticas,45.01,2.927751617,01/08/2022,Lucas Oliveira,RS,4,boleto,1,-30.17,-53.5
Kit banquetas,moveis,312.42,17.52384029,22/05/2021,JoÃ£o Souza,CE,4,cupom,1,-5.2,-39.53
Copo tÃ©rmico,esporte e lazer,64.39,1.013012855,17/06/2022,Mariana Ferreira,PR,1,boleto,1,-24.89,-51.55
Cadeira de escritÃ³rio,moveis,321.65,14.71133391,03/02/2022,JoÃ£o Souza,RS,5,cartao_credito,10,-30.17,-53.5
Carrinho controle remoto,brinquedos,89.4,5.049057861,05/10/2021,Bruno Rodrigues,SP,5,cartao_credito,4,-22.19,-48.79
Impressora,eletronicos,309.59,17.01584065,13/01/2021,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
Bola de vÃ´lei,esporte e lazer,50.88,2.997983745,23/09/2021,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
Modelagem preditiva,livros,101.54,14.50108589,01/08/2021,Rafael Costa,DF,3,cartao_credito,4,-15.83,-47.86
Lava louÃ§as,eletrodomesticos,1726.7,89.52601946,15/03/2020,Bianca Santos,MG,5,cartao_credito,2,-18.1,-44.38
Geladeira,eletrodomesticos,2349.94,125.4160122,28/03/2023,Beatriz Moraes,SP,1,cupom,1,-22.19,-48.79
Tablet ABXY,eletronicos,2137.61,111.4057408,13/11/2020,Lucas Oliveira,SP,4,cartao_credito,4,-22.19,-48.79
Smart TV,eletronicos,2350.93,125.4630759,28/07/2020,Bruno Rodrigues,PR,2,boleto,1,-24.89,-51.55
Faqueiro,utilidades domesticas,60.75,0,29/11/2020,Rafael Costa,SP,3,cartao_credito,3,-22.19,-48.79
Guitarra,instrumentos musicais,1183.71,63.31212233,24/12/2021,Mariana Ferreira,SC,4,cartao_credito,1,-27.45,-50.95
